Timestamp (ms),Triggering Sensor,Latitude,Longitude,Altitude,Heading (degrees),Heading accuracy (degrees),Relative Altitude (m),Pressure (kPa),Speed (m/s),Speed Accuracy (m/s),Floor,Acceleration - X axis,Acceleration - Y axis,Acceleration - Z axis,Gyrometer - X axis,Gyrometer - Y axis,Gyrometer - Z axis,Magnetometer - X axis,Magnetometer - Y axis,Magnetometer - Z axis,User acceleration - X axis,User acceleration - Y axis,User acceleration - Z axis,Attitude Pitch,Attitude Roll,Attitude Yaw,Gravity - X axis,Gravity - Y axis,Gravity - Z axis,Rotation Rate - X axis,Rotation Rate - Y axis,Rotation Rate - Z axis,Activity Type,Number of Steps,Distance,Floors Ascended,Floors Descended,Current Pace,Current Cadence,Average Active Pace
10,Gyrometer,,,,,,,,,,,,,,-0.13007090985774994,0.017222397029399872,-0.032584842294454575,,,,,,,,,,,,,,,,,,,,,,,
37,GPS,40.44362110053005,-79.94448451717773,289.7286071777344,,,,,-1.0,-1.0,N/A,,,,-0.13007090985774994,0.017222397029399872,-0.032584842294454575,,,,,,,,,,,,,,,,,,,,,,,
62,COMPASS,40.44362110053005,-79.94448451717773,289.7286071777344,225.23110961914062,15.54157829284668,,,-1.0,-1.0,N/A,,,,-0.13007090985774994,0.017222397029399872,-0.032584842294454575,,,,,,,,,,,,,,,,,,,,,,,
93,GPS,40.44362110053005,-79.94448451717773,289.7286071777344,225.23110961914062,15.54157829284668,,,-1.0,-1.0,N/A,,,,-0.13007090985774994,0.017222397029399872,-0.032584842294454575,,,,,,,,,,,,,,,,,,,,,,,
124,Magnetometer,40.44362110053005,-79.94448451717773,289.7286071777344,225.23110961914062,15.54157829284668,,,-1.0,-1.0,N/A,,,,-0.13007090985774994,0.017222397029399872,-0.032584842294454575,-23.70599365234375,-128.5275115966797,-314.0666809082031,,,,,,,,,,,,,,,,,,,,
153,GPS,40.44361441031203,-79.94448663082916,289.6636390686035,225.23110961914062,15.54157829284668,,,-1.0,-1.0,N/A,,,,-0.13007090985774994,0.017222397029399872,-0.032584842294454575,-23.70599365234375,-128.5275115966797,-314.0666809082031,,,,,,,,,,,,,,,,,,,,
184,GPS,40.443610773408864,-79.94448401449411,289.662296295166,225.23110961914062,15.54157829284668,,,-1.0,-1.0,N/A,,,,-0.13007090985774994,0.017222397029399872,-0.032584842294454575,-23.70599365234375,-128.5275115966797,-314.0666809082031,,,,,,,,,,,,,,,,,,,,
214,Activity Manager,40.443610773408864,-79.94448401449411,289.662296295166,225.23110961914062,15.54157829284668,,,-1.0,-1.0,N/A,,,,-0.13007090985774994,0.017222397029399872,-0.032584842294454575,-23.70599365234375,-128.5275115966797,-314.0666809082031,,,,,,,,,,,,,Walking,,,,,,,
244,Accelerometer,40.443610773408864,-79.94448401449411,289.662296295166,225.23110961914062,15.54157829284668,,,-1.0,-1.0,N/A,0.023223876953125,-1.017669677734375,-0.248809814453125,-0.13007090985774994,0.017222397029399872,-0.032584842294454575,-23.70599365234375,-128.5275115966797,-314.0666809082031,,,,,,,,,,,,,Walking,,,,,,,
275,Device Motion,40.443610773408864,-79.94448401449411,289.662296295166,225.23110961914062,15.54157829284668,,,-1.0,-1.0,N/A,0.023223876953125,-1.017669677734375,-0.248809814453125,-0.13007090985774994,0.017222397029399872,-0.032584842294454575,-23.70599365234375,-128.5275115966797,-314.0666809082031,-0.009030909277498722,0.030390918254852295,0.07398821413516998,1.3521486111368575,0.0665860952557461,-0.05342167825031551,0.014432495459914207,-0.9761916399002075,-0.2164289653301239,-0.2243836671113968,-0.07229747623205185,0.015697503462433815,Walking,,,,,,,
306,Pedometer,40.443610773408864,-79.94448401449411,289.662296295166,225.23110961914062,15.54157829284668,,,-1.0,-1.0,N/A,0.023223876953125,-1.017669677734375,-0.248809814453125,-0.13007090985774994,0.017222397029399872,-0.032584842294454575,-23.70599365234375,-128.5275115966797,-314.0666809082031,-0.009030909277498722,0.030390918254852295,0.07398821413516998,1.3521486111368575,0.0665860952557461,-0.05342167825031551,0.014432495459914207,-0.9761916399002075,-0.2164289653301239,-0.2243836671113968,-0.07229747623205185,0.015697503462433815,Walking,8,5.599999999976717,0,0,,,0.8189174107176905
