Timestamp (ms),Triggering Sensor,Latitude,Longitude,Altitude,Heading (degrees),Heading accuracy (degrees),Relative Altitude (m),Pressure (kPa),Speed (m/s),Speed Accuracy (m/s),Floor,Acceleration - X axis,Acceleration - Y axis,Acceleration - Z axis,Gyrometer - X axis,Gyrometer - Y axis,Gyrometer - Z axis,Magnetometer - X axis,Magnetometer - Y axis,Magnetometer - Z axis,User acceleration - X axis,User acceleration - Y axis,User acceleration - Z axis,Attitude Pitch,Attitude Roll,Attitude Yaw,Gravity - X axis,Gravity - Y axis,Gravity - Z axis,Rotation Rate - X axis,Rotation Rate - Y axis,Rotation Rate - Z axis,Activity Type,Number of Steps,Distance,Floors Ascended,Floors Descended,Current Pace,Current Cadence,Average Active Pace
10,Gyrometer,,,,,,,,,,,,,,0.10245713591575623,0.0028905950020998716,-0.04777418076992035,,,,,,,,,,,,,,,,,,,,,,,
38,GPS,40.443685791940524,-79.94457357601347,289.6801223754883,,,,,-1.0,-1.0,N/A,,,,0.10245713591575623,0.0028905950020998716,-0.04777418076992035,,,,,,,,,,,,,,,,,,,,,,,
68,GPS,40.443685791940524,-79.94457357601347,289.6801223754883,,,,,-1.0,-1.0,N/A,,,,0.10245713591575623,0.0028905950020998716,-0.04777418076992035,,,,,,,,,,,,,,,,,,,,,,,
122,COMPASS,40.443685791940524,-79.94457357601347,289.6801223754883,14.53313159942627,15.578408241271973,,,-1.0,-1.0,N/A,,,,0.10245713591575623,0.0028905950020998716,-0.04777418076992035,,,,,,,,,,,,,,,,,,,,,,,
171,Magnetometer,40.443685791940524,-79.94457357601347,289.6801223754883,14.53313159942627,15.578408241271973,,,-1.0,-1.0,N/A,,,,0.10245713591575623,0.0028905950020998716,-0.04777418076992035,-47.19447326660156,-108.48161315917969,-315.4479675292969,,,,,,,,,,,,,,,,,,,,
202,GPS,40.44381001713143,-79.94453090854522,289.5935478210449,14.53313159942627,15.578408241271973,,,-1.0,-1.0,N/A,,,,0.10245713591575623,0.0028905950020998716,-0.04777418076992035,-47.19447326660156,-108.48161315917969,-315.4479675292969,,,,,,,,,,,,,,,,,,,,
233,GPS,40.44383986676436,-79.94451633991305,289.5929985046387,14.53313159942627,15.578408241271973,,,-1.0,-1.0,N/A,,,,0.10245713591575623,0.0028905950020998716,-0.04777418076992035,-47.19447326660156,-108.48161315917969,-315.4479675292969,,,,,,,,,,,,,,,,,,,,
263,Accelerometer,40.44383986676436,-79.94451633991305,289.5929985046387,14.53313159942627,15.578408241271973,,,-1.0,-1.0,N/A,-0.03546142578125,-0.903961181640625,-0.4300079345703125,0.10245713591575623,0.0028905950020998716,-0.04777418076992035,-47.19447326660156,-108.48161315917969,-315.4479675292969,,,,,,,,,,,,,,,,,,,,
281,Activity Manager,40.44383986676436,-79.94451633991305,289.5929985046387,14.53313159942627,15.578408241271973,,,-1.0,-1.0,N/A,-0.03546142578125,-0.903961181640625,-0.4300079345703125,0.10245713591575623,0.0028905950020998716,-0.04777418076992035,-47.19447326660156,-108.48161315917969,-315.4479675292969,,,,,,,,,,,,,Walking,,,,,,,
308,Device Motion,40.44383986676436,-79.94451633991305,289.5929985046387,14.53313159942627,15.578408241271973,,,-1.0,-1.0,N/A,-0.03546142578125,-0.903961181640625,-0.4300079345703125,0.10245713591575623,0.0028905950020998716,-0.04777418076992035,-47.19447326660156,-108.48161315917969,-315.4479675292969,-0.01606833189725876,0.0015363693237304688,0.009530603885650635,1.1430238319255037,-0.052657246510828475,0.033868661357204816,-0.02183450199663639,-0.9098920822143555,-0.41426998376846313,-0.005865098442882299,-0.03456687927246094,-0.020077016204595566,Walking,,,,,,,
