Timestamp (ms),Triggering Sensor,Latitude,Longitude,Altitude,Heading (degrees),Heading accuracy (degrees),Relative Altitude (m),Pressure (kPa),Speed (m/s),Speed Accuracy (m/s),Floor,Acceleration - X axis,Acceleration - Y axis,Acceleration - Z axis,Gyrometer - X axis,Gyrometer - Y axis,Gyrometer - Z axis,Magnetometer - X axis,Magnetometer - Y axis,Magnetometer - Z axis,User acceleration - X axis,User acceleration - Y axis,User acceleration - Z axis,Attitude Pitch,Attitude Roll,Attitude Yaw,Gravity - X axis,Gravity - Y axis,Gravity - Z axis,Rotation Rate - X axis,Rotation Rate - Y axis,Rotation Rate - Z axis,Activity Type,Number of Steps,Distance,Floors Ascended,Floors Descended,Current Pace,Current Cadence,Average Active Pace
9,Gyrometer,,,,,,,,,,,,,,-0.018639463931322098,-0.0677148625254631,-0.0421714223921299,,,,,,,,,,,,,,,,,,,,,,,
29,GPS,40.44398962311663,-79.94452821428771,286.16655349731445,,,,,-1.0,-1.0,N/A,,,,-0.018639463931322098,-0.0677148625254631,-0.0421714223921299,,,,,,,,,,,,,,,,,,,,,,,
50,Magnetometer,40.44398962311663,-79.94452821428771,286.16655349731445,,,,,-1.0,-1.0,N/A,,,,-0.018639463931322098,-0.0677148625254631,-0.0421714223921299,-15.364166259765625,-114.64863586425781,-308.55255126953125,,,,,,,,,,,,,,,,,,,,
74,GPS,40.44398962311663,-79.94452821428771,286.16655349731445,,,,,-1.0,-1.0,N/A,,,,-0.018639463931322098,-0.0677148625254631,-0.0421714223921299,-15.364166259765625,-114.64863586425781,-308.55255126953125,,,,,,,,,,,,,,,,,,,,
96,COMPASS,40.44398962311663,-79.94452821428771,286.16655349731445,190.8730926513672,15.255826950073242,,,-1.0,-1.0,N/A,,,,-0.018639463931322098,-0.0677148625254631,-0.0421714223921299,-15.364166259765625,-114.64863586425781,-308.55255126953125,,,,,,,,,,,,,,,,,,,,
119,Activity Manager,40.44398962311663,-79.94452821428771,286.16655349731445,190.8730926513672,15.255826950073242,,,-1.0,-1.0,N/A,,,,-0.018639463931322098,-0.0677148625254631,-0.0421714223921299,-15.364166259765625,-114.64863586425781,-308.55255126953125,,,,,,,,,,,,,,,,,,,,
140,Accelerometer,40.44398962311663,-79.94452821428771,286.16655349731445,190.8730926513672,15.255826950073242,,,-1.0,-1.0,N/A,-0.001739501953125,-0.958343505859375,-0.2846527099609375,-0.018639463931322098,-0.0677148625254631,-0.0421714223921299,-15.364166259765625,-114.64863586425781,-308.55255126953125,,,,,,,,,,,,,,,,,,,,
176,GPS,40.44391522594516,-79.94448250007483,286.1695671081543,190.8730926513672,15.255826950073242,,,-1.0,-1.0,N/A,-0.001739501953125,-0.958343505859375,-0.2846527099609375,-0.018639463931322098,-0.0677148625254631,-0.0421714223921299,-15.364166259765625,-114.64863586425781,-308.55255126953125,,,,,,,,,,,,,,,,,,,,
198,GPS,40.44391386297258,-79.9444816950374,286.1695671081543,190.8730926513672,15.255826950073242,,,-1.0,-1.0,N/A,-0.001739501953125,-0.958343505859375,-0.2846527099609375,-0.018639463931322098,-0.0677148625254631,-0.0421714223921299,-15.364166259765625,-114.64863586425781,-308.55255126953125,,,,,,,,,,,,,,,,,,,,
223,Device Motion,40.44391386297258,-79.9444816950374,286.1695671081543,190.8730926513672,15.255826950073242,,,-1.0,-1.0,N/A,-0.001739501953125,-0.958343505859375,-0.2846527099609375,-0.018639463931322098,-0.0677148625254631,-0.0421714223921299,-15.364166259765625,-114.64863586425781,-308.55255126953125,0.020037293434143066,0.012654244899749756,0.015155166387557983,1.2898907327351743,0.0021925863007644744,-0.0016493938134807026,0.0006078406586311758,-0.9608047604560852,-0.27722495794296265,0.0066228401847183704,0.08648025989532471,-0.03055601753294468,,,,,,,,
