Timestamp (ms),Triggering Sensor,Latitude,Longitude,Altitude,Heading (degrees),Heading accuracy (degrees),Relative Altitude (m),Pressure (kPa),Speed (m/s),Speed Accuracy (m/s),Floor,Acceleration - X axis,Acceleration - Y axis,Acceleration - Z axis,Gyrometer - X axis,Gyrometer - Y axis,Gyrometer - Z axis,Magnetometer - X axis,Magnetometer - Y axis,Magnetometer - Z axis,User acceleration - X axis,User acceleration - Y axis,User acceleration - Z axis,Attitude Pitch,Attitude Roll,Attitude Yaw,Gravity - X axis,Gravity - Y axis,Gravity - Z axis,Rotation Rate - X axis,Rotation Rate - Y axis,Rotation Rate - Z axis,Activity Type,Number of Steps,Distance,Floors Ascended,Floors Descended,Current Pace,Current Cadence,Average Active Pace
12,Accelerometer,,,,,,,,,,,-0.0003814697265625,-0.969512939453125,-0.24310302734375,,,,,,,,,,,,,,,,,,,,,,,,,,
47,COMPASS,,,,211.40057373046875,16.607370376586914,,,,,,-0.0003814697265625,-0.969512939453125,-0.24310302734375,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Gyrometer,,,,211.40057373046875,16.607370376586914,,,,,,-0.0003814697265625,-0.969512939453125,-0.24310302734375,-0.05037076398730278,-0.03887389600276947,0.030429277569055557,,,,,,,,,,,,,,,,,,,,,,,
111,Magnetometer,,,,211.40057373046875,16.607370376586914,,,,,,-0.0003814697265625,-0.969512939453125,-0.24310302734375,-0.05037076398730278,-0.03887389600276947,0.030429277569055557,-24.932159423828125,-106.44514465332031,-313.77587890625,,,,,,,,,,,,,,,,,,,,
143,Activity Manager,,,,211.40057373046875,16.607370376586914,,,,,,-0.0003814697265625,-0.969512939453125,-0.24310302734375,-0.05037076398730278,-0.03887389600276947,0.030429277569055557,-24.932159423828125,-106.44514465332031,-313.77587890625,,,,,,,,,,,,,Walking,,,,,,,
176,Activity Manager,,,,211.40057373046875,16.607370376586914,,,,,,-0.0003814697265625,-0.969512939453125,-0.24310302734375,-0.05037076398730278,-0.03887389600276947,0.030429277569055557,-24.932159423828125,-106.44514465332031,-313.77587890625,,,,,,,,,,,,,Walking,,,,,,,
246,Device Motion,,,,211.40057373046875,16.607370376586914,,,,,,-0.0003814697265625,-0.969512939453125,-0.24310302734375,-0.05037076398730278,-0.03887389600276947,0.030429277569055557,-24.932159423828125,-106.44514465332031,-313.77587890625,-0.006470412015914917,-0.004503130912780762,0.006039142608642578,1.31738004118384,0.010653761774076797,-0.008246126080207306,0.0026709837839007378,-0.9680615663528442,-0.2506985664367676,-0.018361197784543037,0.030794374644756317,0.021677996963262558,Walking,,,,,,,
303,Gyrometer,,,,211.40057373046875,16.607370376586914,,,,,,-0.0003814697265625,-0.969512939453125,-0.24310302734375,0.010102701373398304,0.03774791210889816,0.03182291239500046,-24.932159423828125,-106.44514465332031,-313.77587890625,-0.006470412015914917,-0.004503130912780762,0.006039142608642578,1.31738004118384,0.010653761774076797,-0.008246126080207306,0.0026709837839007378,-0.9680615663528442,-0.2506985664367676,-0.018361197784543037,0.030794374644756317,0.021677996963262558,Walking,,,,,,,
334,Accelerometer,,,,211.40057373046875,16.607370376586914,,,,,,0.003509521484375,-0.9601898193359375,-0.218475341796875,0.010102701373398304,0.03774791210889816,0.03182291239500046,-24.932159423828125,-106.44514465332031,-313.77587890625,-0.006470412015914917,-0.004503130912780762,0.006039142608642578,1.31738004118384,0.010653761774076797,-0.008246126080207306,0.0026709837839007378,-0.9680615663528442,-0.2506985664367676,-0.018361197784543037,0.030794374644756317,0.021677996963262558,Walking,,,,,,,
367,Magnetometer,,,,211.40057373046875,16.607370376586914,,,,,,0.003509521484375,-0.9601898193359375,-0.218475341796875,0.010102701373398304,0.03774791210889816,0.03182291239500046,-24.521087646484375,-106.54989624023438,-313.30157470703125,-0.006470412015914917,-0.004503130912780762,0.006039142608642578,1.31738004118384,0.010653761774076797,-0.008246126080207306,0.0026709837839007378,-0.9680615663528442,-0.2506985664367676,-0.018361197784543037,0.030794374644756317,0.021677996963262558,Walking,,,,,,,
468,COMPASS,,,,210.29067993164062,16.602222442626953,,,,,,0.003509521484375,-0.9601898193359375,-0.218475341796875,0.010102701373398304,0.03774791210889816,0.03182291239500046,-24.521087646484375,-106.54989624023438,-313.30157470703125,-0.006470412015914917,-0.004503130912780762,0.006039142608642578,1.31738004118384,0.010653761774076797,-0.008246126080207306,0.0026709837839007378,-0.9680615663528442,-0.2506985664367676,-0.018361197784543037,0.030794374644756317,0.021677996963262558,Walking,,,,,,,
545,Device Motion,,,,210.29067993164062,16.602222442626953,,,,,,0.003509521484375,-0.9601898193359375,-0.218475341796875,0.010102701373398304,0.03774791210889816,0.03182291239500046,-24.521087646484375,-106.54989624023438,-313.30157470703125,0.010528176091611385,-0.0014088153839111328,0.020336896181106567,1.3250901136450874,-0.02810553600254403,0.043001921630861,-0.006835542153567076,-0.9699658155441284,-0.24314576387405396,-0.02267119660973549,-0.026813114061951637,0.009906736202538013,Walking,,,,,,,
604,Gyrometer,,,,210.29067993164062,16.602222442626953,,,,,,0.003509521484375,-0.9601898193359375,-0.218475341796875,-0.06864164769649506,0.05049779638648033,0.02851792797446251,-24.521087646484375,-106.54989624023438,-313.30157470703125,0.010528176091611385,-0.0014088153839111328,0.020336896181106567,1.3250901136450874,-0.02810553600254403,0.043001921630861,-0.006835542153567076,-0.9699658155441284,-0.24314576387405396,-0.02267119660973549,-0.026813114061951637,0.009906736202538013,Walking,,,,,,,
640,Magnetometer,,,,210.29067993164062,16.602222442626953,,,,,,0.003509521484375,-0.9601898193359375,-0.218475341796875,-0.06864164769649506,0.05049779638648033,0.02851792797446251,-25.584182739257812,-106.66900634765625,-313.69927978515625,0.010528176091611385,-0.0014088153839111328,0.020336896181106567,1.3250901136450874,-0.02810553600254403,0.043001921630861,-0.006835542153567076,-0.9699658155441284,-0.24314576387405396,-0.02267119660973549,-0.026813114061951637,0.009906736202538013,Walking,,,,,,,
673,Accelerometer,,,,210.29067993164062,16.602222442626953,,,,,,0.0106658935546875,-0.99481201171875,-0.21307373046875,-0.06864164769649506,0.05049779638648033,0.02851792797446251,-25.584182739257812,-106.66900634765625,-313.69927978515625,0.010528176091611385,-0.0014088153839111328,0.020336896181106567,1.3250901136450874,-0.02810553600254403,0.043001921630861,-0.006835542153567076,-0.9699658155441284,-0.24314576387405396,-0.02267119660973549,-0.026813114061951637,0.009906736202538013,Walking,,,,,,,
705,Activity Manager,,,,210.29067993164062,16.602222442626953,,,,,,0.0106658935546875,-0.99481201171875,-0.21307373046875,-0.06864164769649506,0.05049779638648033,0.02851792797446251,-25.584182739257812,-106.66900634765625,-313.69927978515625,0.010528176091611385,-0.0014088153839111328,0.020336896181106567,1.3250901136450874,-0.02810553600254403,0.043001921630861,-0.006835542153567076,-0.9699658155441284,-0.24314576387405396,-0.02267119660973549,-0.026813114061951637,0.009906736202538013,Stationary,,,,,,,
845,Device Motion,,,,210.29067993164062,16.602222442626953,,,,,,0.0106658935546875,-0.99481201171875,-0.21307373046875,-0.06864164769649506,0.05049779638648033,0.02851792797446251,-25.584182739257812,-106.66900634765625,-313.69927978515625,0.030770808458328247,0.0036358237266540527,0.05130651593208313,1.3095493776101554,-0.0428793548110259,0.056081824681783125,-0.011071710847318172,-0.966068685054779,-0.25804784893989563,-0.1287078708410263,-0.04989318922162056,0.004463497549295425,Stationary,,,,,,,
904,Gyrometer,,,,210.29067993164062,16.602222442626953,,,,,,0.0106658935546875,-0.99481201171875,-0.21307373046875,-0.026098445057868958,-0.04866447299718857,-0.0035398737527430058,-25.584182739257812,-106.66900634765625,-313.69927978515625,0.030770808458328247,0.0036358237266540527,0.05130651593208313,1.3095493776101554,-0.0428793548110259,0.056081824681783125,-0.011071710847318172,-0.966068685054779,-0.25804784893989563,-0.1287078708410263,-0.04989318922162056,0.004463497549295425,Stationary,,,,,,,
942,Magnetometer,,,,210.29067993164062,16.602222442626953,,,,,,0.0106658935546875,-0.99481201171875,-0.21307373046875,-0.026098445057868958,-0.04866447299718857,-0.0035398737527430058,-24.998580932617188,-107.29795837402344,-313.60791015625,0.030770808458328247,0.0036358237266540527,0.05130651593208313,1.3095493776101554,-0.0428793548110259,0.056081824681783125,-0.011071710847318172,-0.966068685054779,-0.25804784893989563,-0.1287078708410263,-0.04989318922162056,0.004463497549295425,Stationary,,,,,,,
975,Accelerometer,,,,210.29067993164062,16.602222442626953,,,,,,0.0070953369140625,-0.9799652099609375,-0.2066497802734375,-0.026098445057868958,-0.04866447299718857,-0.0035398737527430058,-24.998580932617188,-107.29795837402344,-313.60791015625,0.030770808458328247,0.0036358237266540527,0.05130651593208313,1.3095493776101554,-0.0428793548110259,0.056081824681783125,-0.011071710847318172,-0.966068685054779,-0.25804784893989563,-0.1287078708410263,-0.04989318922162056,0.004463497549295425,Stationary,,,,,,,
1008,Activity Manager,,,,210.29067993164062,16.602222442626953,,,,,,0.0070953369140625,-0.9799652099609375,-0.2066497802734375,-0.026098445057868958,-0.04866447299718857,-0.0035398737527430058,-24.998580932617188,-107.29795837402344,-313.60791015625,0.030770808458328247,0.0036358237266540527,0.05130651593208313,1.3095493776101554,-0.0428793548110259,0.056081824681783125,-0.011071710847318172,-0.966068685054779,-0.25804784893989563,-0.1287078708410263,-0.04989318922162056,0.004463497549295425,Walking,,,,,,,
1042,Altimeter,,,,210.29067993164062,16.602222442626953,0,98.18656921386719,,,,0.0070953369140625,-0.9799652099609375,-0.2066497802734375,-0.026098445057868958,-0.04866447299718857,-0.0035398737527430058,-24.998580932617188,-107.29795837402344,-313.60791015625,0.030770808458328247,0.0036358237266540527,0.05130651593208313,1.3095493776101554,-0.0428793548110259,0.056081824681783125,-0.011071710847318172,-0.966068685054779,-0.25804784893989563,-0.1287078708410263,-0.04989318922162056,0.004463497549295425,Walking,,,,,,,
1075,COMPASS,,,,211.3259735107422,16.598176956176758,0,98.18656921386719,,,,0.0070953369140625,-0.9799652099609375,-0.2066497802734375,-0.026098445057868958,-0.04866447299718857,-0.0035398737527430058,-24.998580932617188,-107.29795837402344,-313.60791015625,0.030770808458328247,0.0036358237266540527,0.05130651593208313,1.3095493776101554,-0.0428793548110259,0.056081824681783125,-0.011071710847318172,-0.966068685054779,-0.25804784893989563,-0.1287078708410263,-0.04989318922162056,0.004463497549295425,Walking,,,,,,,
1144,Device Motion,,,,211.3259735107422,16.598176956176758,0,98.18656921386719,,,,0.0070953369140625,-0.9799652099609375,-0.2066497802734375,-0.026098445057868958,-0.04866447299718857,-0.0035398737527430058,-24.998580932617188,-107.29795837402344,-313.60791015625,0.0007530748844146729,-0.04071080684661865,0.009952425956726074,1.3109534613525524,-0.026392804272055564,0.010391930305925957,-0.0067802914418280125,-0.9664303660392761,-0.2568396031856537,0.058180779218673706,-0.004611139185726643,-0.011996698565781116,Walking,,,,,,,
1204,Gyrometer,,,,211.3259735107422,16.598176956176758,0,98.18656921386719,,,,0.0070953369140625,-0.9799652099609375,-0.2066497802734375,0.063603475689888,0.030782679095864296,0.06900676339864731,-24.998580932617188,-107.29795837402344,-313.60791015625,0.0007530748844146729,-0.04071080684661865,0.009952425956726074,1.3109534613525524,-0.026392804272055564,0.010391930305925957,-0.0067802914418280125,-0.9664303660392761,-0.2568396031856537,0.058180779218673706,-0.004611139185726643,-0.011996698565781116,Walking,,,,,,,
1238,Magnetometer,,,,211.3259735107422,16.598176956176758,0,98.18656921386719,,,,0.0070953369140625,-0.9799652099609375,-0.2066497802734375,0.063603475689888,0.030782679095864296,0.06900676339864731,-24.97955322265625,-107.97203063964844,-313.23651123046875,0.0007530748844146729,-0.04071080684661865,0.009952425956726074,1.3109534613525524,-0.026392804272055564,0.010391930305925957,-0.0067802914418280125,-0.9664303660392761,-0.2568396031856537,0.058180779218673706,-0.004611139185726643,-0.011996698565781116,Walking,,,,,,,
1268,Accelerometer,,,,211.3259735107422,16.598176956176758,0,98.18656921386719,,,,0.0019989013671875,-0.9651641845703125,-0.225555419921875,0.063603475689888,0.030782679095864296,0.06900676339864731,-24.97955322265625,-107.97203063964844,-313.23651123046875,0.0007530748844146729,-0.04071080684661865,0.009952425956726074,1.3109534613525524,-0.026392804272055564,0.010391930305925957,-0.0067802914418280125,-0.9664303660392761,-0.2568396031856537,0.058180779218673706,-0.004611139185726643,-0.011996698565781116,Walking,,,,,,,
1344,COMPASS,,,,212.35816955566406,16.597692489624023,0,98.18656921386719,,,,0.0019989013671875,-0.9651641845703125,-0.225555419921875,0.063603475689888,0.030782679095864296,0.06900676339864731,-24.97955322265625,-107.97203063964844,-313.23651123046875,0.0007530748844146729,-0.04071080684661865,0.009952425956726074,1.3109534613525524,-0.026392804272055564,0.010391930305925957,-0.0067802914418280125,-0.9664303660392761,-0.2568396031856537,0.058180779218673706,-0.004611139185726643,-0.011996698565781116,Walking,,,,,,,
1426,COMPASS,,,,213.40159606933594,16.597551345825195,0,98.18656921386719,,,,0.0019989013671875,-0.9651641845703125,-0.225555419921875,0.063603475689888,0.030782679095864296,0.06900676339864731,-24.97955322265625,-107.97203063964844,-313.23651123046875,0.0007530748844146729,-0.04071080684661865,0.009952425956726074,1.3109534613525524,-0.026392804272055564,0.010391930305925957,-0.0067802914418280125,-0.9664303660392761,-0.2568396031856537,0.058180779218673706,-0.004611139185726643,-0.011996698565781116,Walking,,,,,,,
1463,Device Motion,,,,213.40159606933594,16.597551345825195,0,98.18656921386719,,,,0.0019989013671875,-0.9651641845703125,-0.225555419921875,0.063603475689888,0.030782679095864296,0.06900676339864731,-24.97955322265625,-107.97203063964844,-313.23651123046875,-9.849667549133301e-05,0.05055117607116699,-0.014081835746765137,1.3329444286259953,0.004692238640537326,-0.045848173299037745,0.0011055604554712772,-0.971846342086792,-0.23561298847198486,0.0062371413223445415,-0.16433709859848022,-0.06337089091539383,Walking,,,,,,,
1505,Gyrometer,,,,213.40159606933594,16.597551345825195,0,98.18656921386719,,,,0.0019989013671875,-0.9651641845703125,-0.225555419921875,-0.003608316881582141,-0.1821809858083725,-0.046544067561626434,-24.97955322265625,-107.97203063964844,-313.23651123046875,-9.849667549133301e-05,0.05055117607116699,-0.014081835746765137,1.3329444286259953,0.004692238640537326,-0.045848173299037745,0.0011055604554712772,-0.971846342086792,-0.23561298847198486,0.0062371413223445415,-0.16433709859848022,-0.06337089091539383,Walking,,,,,,,
