Timestamp (ms),Triggering Sensor,Latitude,Longitude,Altitude,Heading (degrees),Heading accuracy (degrees),Relative Altitude (m),Pressure (kPa),Speed (m/s),Speed Accuracy (m/s),Floor,Acceleration - X axis,Acceleration - Y axis,Acceleration - Z axis,Gyrometer - X axis,Gyrometer - Y axis,Gyrometer - Z axis,Magnetometer - X axis,Magnetometer - Y axis,Magnetometer - Z axis,User acceleration - X axis,User acceleration - Y axis,User acceleration - Z axis,Attitude Pitch,Attitude Roll,Attitude Yaw,Gravity - X axis,Gravity - Y axis,Gravity - Z axis,Rotation Rate - X axis,Rotation Rate - Y axis,Rotation Rate - Z axis,Activity Type,Number of Steps,Distance,Floors Ascended,Floors Descended,Current Pace,Current Cadence,Average Active Pace
10,Activity Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walking,,,,,,,
31,GPS,40.443958045786424,-79.94452562548419,286.1717948913574,,,,,-1.0,-1.0,N/A,,,,,,,,,,,,,,,,,,,,,,Walking,,,,,,,
67,Gyrometer,40.443958045786424,-79.94452562548419,286.1717948913574,,,,,-1.0,-1.0,N/A,,,,-0.031253259629011154,-0.07011224329471588,-0.047086019068956375,,,,,,,,,,,,,,,,Walking,,,,,,,
89,Magnetometer,40.443958045786424,-79.94452562548419,286.1717948913574,,,,,-1.0,-1.0,N/A,,,,-0.031253259629011154,-0.07011224329471588,-0.047086019068956375,-41.7720947265625,-113.28256225585938,-323.0757751464844,,,,,,,,,,,,,Walking,,,,,,,
109,GPS,40.443921467347494,-79.94449524261543,286.1680107116699,,,,,-1.0,-1.0,N/A,,,,-0.031253259629011154,-0.07011224329471588,-0.047086019068956375,-41.7720947265625,-113.28256225585938,-323.0757751464844,,,,,,,,,,,,,Walking,,,,,,,
131,COMPASS,40.443921467347494,-79.94449524261543,286.1680107116699,85.54923248291016,15.178886413574219,,,-1.0,-1.0,N/A,,,,-0.031253259629011154,-0.07011224329471588,-0.047086019068956375,-41.7720947265625,-113.28256225585938,-323.0757751464844,,,,,,,,,,,,,Walking,,,,,,,
152,Accelerometer,40.443921467347494,-79.94449524261543,286.1680107116699,85.54923248291016,15.178886413574219,,,-1.0,-1.0,N/A,0.0272979736328125,-0.981414794921875,-0.23394775390625,-0.031253259629011154,-0.07011224329471588,-0.047086019068956375,-41.7720947265625,-113.28256225585938,-323.0757751464844,,,,,,,,,,,,,Walking,,,,,,,
177,GPS,40.44389062016076,-79.94446620619266,286.1661186218262,85.54923248291016,15.178886413574219,,,-1.0,-1.0,N/A,0.0272979736328125,-0.981414794921875,-0.23394775390625,-0.031253259629011154,-0.07011224329471588,-0.047086019068956375,-41.7720947265625,-113.28256225585938,-323.0757751464844,,,,,,,,,,,,,Walking,,,,,,,
198,GPS,40.44390156008038,-79.94447354809631,286.1661186218262,85.54923248291016,15.178886413574219,,,-1.0,-1.0,N/A,0.0272979736328125,-0.981414794921875,-0.23394775390625,-0.031253259629011154,-0.07011224329471588,-0.047086019068956375,-41.7720947265625,-113.28256225585938,-323.0757751464844,,,,,,,,,,,,,Walking,,,,,,,
224,Device Motion,40.44390156008038,-79.94447354809631,286.1661186218262,85.54923248291016,15.178886413574219,,,-1.0,-1.0,N/A,0.0272979736328125,-0.981414794921875,-0.23394775390625,-0.031253259629011154,-0.07011224329471588,-0.047086019068956375,-41.7720947265625,-113.28256225585938,-323.0757751464844,0.008800595998764038,0.010325014591217041,0.0173843652009964,1.34761897225851,0.01532244822350088,-0.012234662624565372,0.0033911678474396467,-0.9751991033554077,-0.22130291163921356,0.030863938853144646,0.0003595668822526932,0.01763083226978779,Walking,,,,,,,
